,stimFile,trainingTrue.thisRepN,trainingTrue.thisTrialN,trainingTrue.thisN,trainingTrue.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr.started,instr.stopped,resp_1.keys,resp_1.rt,resp_1.started,resp_1.stopped,instru_2.started,instru_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,train.started,train.stopped,train_end.started,train_end.stopped,train_end_resp.keys,train_end_resp.rt,train_end_resp.started,train_end_resp.stopped,instru_all_trials.started,instru_all_trials.stopped,resp_all_trials.keys,resp_all_trials.rt,resp_all_trials.started,resp_all_trials.stopped,word.started,word.stopped,instru_trial.started,instru_trial.stopped,slider_w_1.response,slider_w_1.rt,slider_w_1.started,slider_w_1.stopped,instru_end.started,instru_end.stopped,key_resp.keys,key_resp.rt,key_resp.started
0,,,,,,,,,,15.511108743220577,None,space,11.399795522936984,15.511108743220577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,26.94284633642292,None,space,4.599622197382814,26.94284633642292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,31.609040639136943,None,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,223.3230970034483,None,space,5.095774291612543,223.3230970034483,None,,,,,,,,,,,,,,,,,,,
4,stimuli/bogaki.wav,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,228.45553589804055,None,space,3.4831028715234424,228.45553589804055,None,232.4388495252268,None,233.9387320429805,None,1.0,4.729468151354013,233.9387320429805,None,,,,,
5,stimuli/tupidu.wav,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,236.7051295247793,None,space,1.3211717676767876,236.7051295247793,None,238.5382515188629,None,240.03813313105,None,1.0317460317460316,3.147915037274288,240.03813313105,None,,,,,
6,stimuli/gogebi.wav,,,,,0.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,241.2213245368557,None,space,1.404702791350246,241.2213245368557,None,243.1378070061317,None,244.63764786779663,None,2.008818342151676,3.813881801149364,244.63764786779663,None,,,,,
7,stimuli/guloba.wav,,,,,0.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,246.4874649885096,None,space,2.01820974806742,246.4874649885096,None,249.0205399836576,None,250.52041555873075,None,3.9594356261022927,4.214991905738316,250.52041555873075,None,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.7701839599304,None,return,3.623008469166052,252.7701839599304
