,stimFile,trainingTrue.thisRepN,trainingTrue.thisTrialN,trainingTrue.thisN,trainingTrue.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr.started,instr.stopped,resp_1.keys,resp_1.rt,resp_1.started,resp_1.stopped,instru_2.started,instru_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,train.started,train.stopped,train_end.started,train_end.stopped,train_end_resp.keys,train_end_resp.rt,train_end_resp.started,train_end_resp.stopped,instru_all_trials.started,instru_all_trials.stopped,resp_all_trials.keys,resp_all_trials.rt,resp_all_trials.started,resp_all_trials.stopped,word.started,word.stopped,instru_trial.started,instru_trial.stopped,slider_w_1.response,slider_w_1.rt,slider_w_1.started,slider_w_1.stopped,instru_end.started,instru_end.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped
0,,,,,,,,,,29.11884303218514,None,return,4.678171123679078,29.11884303218514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,33.81550769854914,None,return,7.757066159708671,33.81550769854914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41.67988898923941,None,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,233.37936152512407,None,return,11.101744066707909,233.37936152512407,None,,,,,,,,,,,,,,,,,,,,
4,stimuli/bogaki.wav,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,244.54498839663464,None,return,11.87940921845717,244.54498839663464,None,256.9268342010703,None,258.42695252883334,None,1.0,9.845738329018786,258.42695252883334,None,,,,,,
5,stimuli/tupidu.wav,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,266.309497433012,None,return,2.2262263827444144,266.309497433012,None,269.0423507742016,None,270.5424195974924,None,1.0,3.113831911790271,270.5424195974924,None,,,,,,
6,stimuli/gogebi.wav,,,,,0.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,271.69235536242104,None,return,1.0991296872283556,271.69235536242104,None,273.2919354196047,None,274.79205103065897,None,1.0,3.0979892732260623,274.79205103065897,None,,,,,,
7,stimuli/guloba.wav,,,,,0.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,275.925254283948,None,return,1.2819841151015223,275.925254283948,None,277.70822064022565,None,279.20826169271487,None,2.0299823633156966,6.914044841392524,279.20826169271487,None,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.1578075797384,None,return,4.008803042230909,284.1578075797384,None
