,stimFile,trainingTrue.thisRepN,trainingTrue.thisTrialN,trainingTrue.thisN,trainingTrue.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr.started,instr.stopped,resp_1.keys,resp_1.rt,resp_1.started,resp_1.stopped,instru_2.started,instru_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,train.started,train.stopped,train_end.started,train_end.stopped,train_end_resp.keys,train_end_resp.rt,train_end_resp.started,train_end_resp.stopped,instru_all_trials.started,instru_all_trials.stopped,resp_all_trials.keys,resp_all_trials.rt,resp_all_trials.started,resp_all_trials.stopped,word.started,word.stopped,instru_trial.started,instru_trial.stopped,slider_w_1.response,slider_w_1.rt,slider_w_1.started,slider_w_1.stopped,instru_end.started,instru_end.stopped,key_resp.keys,key_resp.rt,key_resp.started
0,,,,,,,,,,14.90304171720345,None,space,3.67116194659684,14.90304171720345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,18.595299833912577,None,space,7.450691785092204,18.595299833912577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,26.128501714896995,None,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,217.84837901262108,None,space,9.04817440820625,217.84837901262108,None,,,,,,,,,,,,,,,,,,,
4,stimuli/bogaki.wav,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,226.9306868586482,None,space,4.60573139889857,226.9306868586482,None,232.0473848790758,None,233.54729748902173,None,1.0,9.380833172841449,233.54729748902173,None,,,,,
5,stimuli/tupidu.wav,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,240.96347910819168,None,space,2.172623579195715,240.96347910819168,None,243.64660956780665,None,245.14651251805844,None,1.9700176366843036,5.86407722443073,245.14651251805844,None,,,,,
6,stimuli/guloba.wav,,,,,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,249.0462889564933,None,space,1.833643449792362,249.0462889564933,None,251.37943478105865,None,252.8793132802093,None,1.0,3.6309921050105913,252.8793132802093,None,,,,,
7,stimuli/gogebi.wav,,,,,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,254.54586483551063,None,space,1.229899231268064,254.54586483551063,None,256.27909047330706,None,257.77898316013307,None,1.0,3.631082362784582,257.77898316013307,None,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.44555494042106,None,return,7.377906587127654,259.44555494042106
