,stimFile,trainingTrue.thisRepN,trainingTrue.thisTrialN,trainingTrue.thisN,trainingTrue.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr.started,instr.stopped,resp_1.keys,resp_1.rt,resp_1.started,resp_1.stopped,instru_2.started,instru_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,train.started,train.stopped,train_end.started,train_end.stopped,train_end_resp.keys,train_end_resp.rt,train_end_resp.started,train_end_resp.stopped,instru_all_trials.started,instru_all_trials.stopped,resp_all_trials.keys,resp_all_trials.rt,resp_all_trials.started,resp_all_trials.stopped,word.started,word.stopped,instru_trial.started,instru_trial.stopped,slider_w_1.response,slider_w_1.rt,slider_w_1.started,slider_w_1.stopped,instru_end.started,instru_end.stopped,key_resp.keys,key_resp.rt,key_resp.started
0,,,,,,,,,,25.40960910233025,None,space,2.3351666629432657,25.40960910233025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,27.767831042275247,None,space,6.27276050537057,27.767831042275247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,34.13405090779952,None,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,225.8376516194776,None,space,8.509577889441061,225.8376516194776,None,,,,,,,,,,,,,,,,,,,
4,stimuli/gogebi.wav,,,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,234.40373781897324,None,space,4.319343478830888,234.40373781897324,None,239.23673159390373,None,240.7366604140261,None,1.0,8.046758659162151,240.7366604140261,None,,,,,
5,stimuli/tupidu.wav,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,246.8195885935902,None,space,3.967155527730938,246.8195885935902,None,251.3025874700471,None,252.8024770476586,None,1.90652557319224,5.598109295826362,252.8024770476586,None,,,,,
6,stimuli/guloba.wav,,,,,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,256.4356193404001,None,down,2.326904303213269,256.4356193404001,None,259.2686819406564,None,260.76861921301224,None,1.1022927689594355,5.414122594811488,260.76861921301224,None,,,,,
7,stimuli/bogaki.wav,,,,,0.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,264.218358310688,None,rctrl,3.2159222563595904,264.218358310688,None,267.9347722455224,None,269.4346962357977,None,5.0,3.5640458907964785,269.4346962357977,None,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.03459408452363,None,return,3.359492189834782,271.03459408452363
