,stimFile,n,instru_all_trials.started_mean,instru_all_trials.started_raw,instru_all_trials.started_std,instru_all_trials.stopped_raw,instru_trial.started_mean,instru_trial.started_raw,instru_trial.started_std,instru_trial.stopped_raw,resp_all_trials.keys_raw,resp_all_trials.rt_mean,resp_all_trials.rt_raw,resp_all_trials.rt_std,resp_all_trials.started_mean,resp_all_trials.started_raw,resp_all_trials.started_std,resp_all_trials.stopped_raw,slider_w_1.response_mean,slider_w_1.response_raw,slider_w_1.rt_mean,slider_w_1.rt_raw,slider_w_1.rt_std,slider_w_1.started_mean,slider_w_1.started_raw,slider_w_1.started_std,slider_w_1.stopped_raw,word_1.started_mean,word_1.started_raw,word_1.stopped_raw,order
0,stimuli_Aslin/pabiku_finalx2.wav,1.0,269.8496398925781,269.8496398925781,0.0,,276.01568603515625,276.01568603515625,0.0,,'d',4.152069091796875,4.152069091796875,0.0,269.8496398925781,269.8496398925781,0.0,,1.0,1.0,4.095649719238281,4.095649719238281,0.0,276.01568603515625,276.01568603515625,0.0,,274.5158426083784,274.5158426083784,,1.0
1,stimuli_Aslin/tibudo_finalx2.wav,1.0,257.5008239746094,257.5008239746094,0.0,,265.816650390625,265.816650390625,0.0,,'f',6.301465034484863,6.301465034484863,0.0,257.5008239746094,257.5008239746094,0.0,,1.0211640211640212,1.0211640211640212,5.995343208312988,5.995343208312988,0.0,265.816650390625,265.816650390625,0.0,,264.31682587586727,264.31682587586727,,0.0
2,stimuli_Aslin/pigola_final.wav,1.0,278.1488342285156,278.1488342285156,0.0,,281.26519775390625,281.26519775390625,0.0,,'f',1.1006253957748413,1.1006253957748413,0.0,278.1488342285156,278.1488342285156,0.0,,4.964726631393297,4.964726631393297,3.8610823154449463,3.8610823154449463,0.0,281.26519775390625,281.26519775390625,0.0,,279.76532613184133,279.76532613184133,,2.0
3,stimuli_Aslin/tudaro_final.wav,1.0,283.1650085449219,283.1650085449219,0.0,,286.1147155761719,286.1147155761719,0.0,,'d',0.9401339888572693,0.9401339888572693,0.0,283.1650085449219,283.1650085449219,0.0,,1.0,1,3.612586259841919,3.612586259841919,0.0,286.1147155761719,286.1147155761719,0.0,,284.61486936252766,284.61486936252766,,3.0
4,extraInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
