,Words,Part-Words
0,0.17828983068466187,0.13553734123706818
1,0.20688893646001816,0.16226997040212154
2,0.20651022344827652,0.16084718704223633
3,0.1950916089117527,0.15203920751810074
4,0.1793359164148569,0.14437357150018215
5,0.19840196520090103,0.14893862791359425
6,0.19561359658837318,0.14875446259975433
7,0.1973935104906559,0.15296908654272556
8,0.19845258444547653,0.15000560134649277
9,0.19729341566562653,0.14848115108907223
10,0.1971122846007347,0.14985756762325764
11,0.18214960023760796,0.1416235826909542
12,0.19998542964458466,0.14897478558123112
13,0.19043205678462982,0.1455030906945467
14,0.1981770172715187,0.15202010981738567
15,0.1993051953613758,0.14908267557621002
16,0.1944433655589819,0.14670210145413876
17,0.18878533877432346,0.14709019660949707
18,0.18385738134384155,0.14627742394804955
19,0.20104053616523743,0.15227220579981804
20,0.1945198029279709,0.14789643697440624
21,0.19806207716464996,0.15223991312086582
22,0.1973784863948822,0.14705311320722103
23,0.19176615960896015,0.14394869655370712
24,0.18032092601060867,0.1432796400040388
25,0.19906698912382126,0.15075193904340267
26,0.19421948119997978,0.14818547666072845
27,0.19640864059329033,0.14835013449192047
28,0.19882364571094513,0.14951231889426708
29,0.1992531232535839,0.15491417050361633
30,0.17935790121555328,0.14253808930516243
31,0.19224021211266518,0.14700439386069775
32,0.188632994890213,0.14148730225861073
33,0.19773243367671967,0.1481092106550932
34,0.19200099259614944,0.14500785246491432
35,0.19538159668445587,0.14854559116065502
36,0.1998068019747734,0.15072235651314259
37,0.18707040511071682,0.1460078340023756
38,0.18233992345631123,0.14457974024116993
39,0.19886117056012154,0.15015886910259724
40,0.19487855210900307,0.14620671421289444
41,0.19647572189569473,0.1508045643568039
42,0.1950910035520792,0.14679840952157974
43,0.19972817972302437,0.1494418866932392
44,0.18918347172439098,0.14427887834608555
45,0.18453802727162838,0.14542306773364544
46,0.19759143143892288,0.15009944699704647
47,0.19503716006875038,0.15109244547784328
48,0.1971324160695076,0.15190743654966354
49,0.19725289195775986,0.14788373932242393
50,0.19845106452703476,0.1499637570232153
51,0.18474079109728336,0.1387135051190853
52,0.18283119797706604,0.1469464097172022
53,0.19634142145514488,0.15239563956856728
54,0.19599081575870514,0.14814083650708199
55,0.1977795585989952,0.14869000390172005
56,0.1922822669148445,0.14695950411260128
57,0.19614140316843987,0.146270040422678
58,0.18634014949202538,0.1427206601947546
59,0.18213900551199913,0.14554954320192337
60,0.19862589985132217,0.14969001337885857
61,0.1929538957774639,0.14597644843161106
62,0.1975763402879238,0.1512396652251482
63,0.19844896718859673,0.1498177070170641
64,0.19832295179367065,0.15174967050552368
65,0.1894874069839716,0.14520147256553173
66,0.17757587507367134,0.1404954381287098
67,0.20031761936843395,0.14855188131332397
68,0.19359302520751953,0.14815709553658962
69,0.20062554627656937,0.1551312357187271
